Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,21,0,-5.194065666757524,0,100
1,42,0,-6.3990878441836685,0,100
2,40,0,-6.193632022322466,0,100
3,37,0,-6.000629849261713,0,100
4,43,0,-6.526362672071992,0,100
5,40,0,-6.472902814233748,0,100
6,41,0,-6.206490198542659,0,100
7,40,0,-6.156452676042591,0,100
8,39,0,-5.983864116011521,0,100
9,38,0,-5.944332107848095,0,100
10,36,0,-5.929653740693373,0,100
11,35,0,-5.888349891983732,0,100
12,35,0,-5.848250686631218,0,100
13,34,0,-5.803087430483564,0,100
14,34,0,-5.82241342403892,0,100
15,33,0,-5.8377783553526115,0,100
16,33,0,-5.857285024387024,0,100
17,33,0,-5.878071410097416,0,100
18,36,0,-6.018113650679963,0,100
19,40,0,-6.2029143722070215,0,100
20,39,0,-6.151174129212525,0,100
21,38,0,-6.130084094087155,0,100
22,37,0,-6.086499649872908,0,100
23,37,0,-6.084367570490097,0,100
24,36,0,-6.0362896949821785,0,100
25,35,0,-6.04653671119019,0,100
26,35,0,-6.072571148132291,0,100
27,35,0,-6.091753687645182,0,100
28,35,0,-6.109500506124113,0,100
29,35,0,-6.089215421259534,0,100
30,35,0,-6.060165278465283,0,100
31,34,0,-6.038050168996101,0,100
32,36,0,-5.983211316755725,0,100
33,36,0,-5.957340415644246,0,100
34,36,0,-5.96976273386644,0,100
35,36,0,-5.9765605840318266,0,100
36,36,0,-6.0018613582832945,0,100
37,36,0,-5.979440382651863,0,100
38,36,0,-5.966757694969945,0,100
39,36,0,-5.982822916558002,0,100
40,35,0,-5.962198096946689,0,100
41,38,0,-6.001597988325205,0,100
42,38,0,-6.003094163680179,0,100
43,38,0,-5.981202896885691,0,100
44,37,0,-5.9778574672633065,0,100
45,37,0,-5.973362013677571,0,100
46,36,0,-5.977600688927382,0,100
47,36,0,-5.961856631756324,0,100
48,36,0,-5.957247693833069,0,100
49,36,0,-5.964625478833509,0,100
50,36,0,-5.976403279266124,0,100
51,37,0,-5.981286347287546,0,100
52,37,0,-5.971390232601028,0,100
53,38,0,-5.997351634849544,0,100
54,38,0,-6.008787253040609,0,100
55,38,0,-5.991240438746213,0,100
56,38,0,-5.997526033371298,0,100
57,38,0,-5.984621415940728,0,100
58,39,0,-6.005938108614192,0,100
59,39,0,-6.000607006715863,0,100
60,39,0,-6.000286402614333,0,100
61,38,0,-5.99469390738179,0,100
62,38,0,-5.985794064003387,0,100
63,38,0,-6.004142176525729,0,100
64,39,0,-6.005333337608509,0,100
65,40,0,-6.0384198990349205,0,100
66,42,1,-5.923402306099966,0,98
67,43,1,-5.966902949310649,0,98
68,45,1,-6.0129808108557175,0,98
69,48,1,-5.961542720021131,0,97
70,50,1,-5.985849981142804,0,97
71,53,1,-6.009569429932599,0,95
72,53,1,-6.003388938734305,0,95
73,53,1,-6.015492314948359,0,95
74,55,1,-6.062022463278333,0,96
75,57,1,-6.109473069794212,0,96
76,60,1,-6.1209798890491,0,94
77,60,1,-6.112139523472149,0,94
78,62,1,-6.1310587749884595,0,94
79,61,1,-6.122875524300125,0,95
80,61,1,-6.179327736785696,0,95
81,64,1,-6.111098420469699,0,93
82,65,1,-6.125869637771368,0,93
83,65,1,-6.124105338622924,0,94
84,68,1,-6.114533515356727,0,92
85,68,1,-6.113238374426341,0,93
86,68,1,-6.122168644437968,0,93
87,71,1,-6.081455134420909,0,92
88,71,1,-6.091705375250809,0,92
89,71,1,-6.098919647843311,0,92
90,73,1,-6.102478219730763,0,91
91,76,1,-6.063153655166566,0,90
92,76,2,-5.978417545270971,0,89
93,79,2,-6.033865874493847,0,89
94,81,2,-6.053628067979126,0,88
95,83,2,-6.05426256807461,0,87
96,84,2,-6.082135655985655,0,87
97,86,2,-6.050814908906172,0,86
98,88,2,-6.060785034596627,0,85
99,90,2,-6.067404583082989,0,85
100,90,2,-6.0787900946014455,0,85
101,93,2,-6.075344005380921,0,84
102,95,2,-6.036250577592218,0,83
103,98,2,-6.039734678808127,0,82
104,100,2,-5.986118567990598,0,81
105,103,2,-5.988795792757478,0,80
106,106,2,-6.002928861867872,0,79
107,108,2,-5.984249543004003,0,78
108,111,2,-6.057209646269798,0,78
109,112,2,-6.072884904785128,0,78
110,114,2,-6.116960392361684,0,78
111,115,2,-6.1402465345571136,0,78
112,116,2,-6.170157161953571,0,78
113,118,2,-6.209038074488194,0,78
114,118,2,-6.217685779473827,0,78
115,119,2,-6.218437163914636,0,78
116,122,2,-6.194973623495166,0,77
117,123,2,-6.204295897146507,0,77
118,125,2,-6.1821022343525485,0,76
119,127,2,-6.115375472794165,0,75
120,127,2,-6.120379902243492,0,75
121,128,2,-6.123401359410543,0,75
122,131,2,-6.141391372808446,0,74
123,132,2,-6.179438804970793,0,74
124,135,2,-6.219897287366782,0,74
125,135,2,-6.23574261888805,0,74
126,138,2,-6.195129420097107,0,73
127,139,2,-6.207640348385064,0,73
128,140,2,-6.218868412627305,0,73
129,142,2,-6.308606968702877,0,73
130,145,2,-6.317322731882812,0,72
131,146,2,-6.3302099313990015,0,72
132,147,2,-6.38378874344329,0,72
133,150,2,-6.403089318522396,0,71
134,151,2,-6.426646492621074,0,71
135,153,2,-6.3853803617830245,0,70
136,154,2,-6.380984417218421,0,70
137,154,2,-6.395614101397839,0,70
138,155,2,-6.425503888568126,0,70
139,156,2,-6.433663683980629,0,70
140,156,2,-6.45448866355691,0,70
141,155,2,-6.424355762838165,0,70
142,157,2,-6.486511220593814,0,70
143,160,2,-6.506783910591032,0,69
144,162,2,-6.557288853849161,0,69
145,165,2,-6.516500522628278,0,68
146,167,2,-6.543924139606327,0,68
147,170,2,-6.51680126614717,0,67
148,170,2,-6.543411355552609,0,67
149,171,2,-6.544213287488976,0,67
150,172,2,-6.557062900614267,0,67
151,172,2,-6.573228585960762,0,67
152,175,2,-6.57928304256676,0,66
153,175,2,-6.601334742291922,0,66
154,177,2,-6.596409353835381,0,65
155,178,2,-6.631708276735492,0,65
156,180,2,-6.6310946876422285,0,65
157,182,2,-6.654235036284783,0,64
158,185,2,-6.637511184457228,0,63
159,187,2,-6.594912295119841,0,62
160,188,2,-6.606988466230225,0,62
161,189,2,-6.632925433592402,0,62
162,190,2,-6.648181313389152,0,62
163,191,2,-6.654344131118026,0,62
164,193,2,-6.658833460505423,0,61
165,195,2,-6.635221413378178,0,60
166,196,1,-6.77585943566098,0,61
167,198,1,-6.72239329316538,0,60
168,197,1,-6.69129784238424,0,60
169,195,1,-6.732546950109984,0,61
170,196,1,-6.747842671164847,0,61
171,194,1,-6.7234759240527024,0,62
172,195,1,-6.721165424410658,0,62
173,195,1,-6.73385385035291,0,62
174,196,1,-6.730204028339733,0,62
175,197,1,-6.735630757232591,0,62
176,194,1,-6.7243905323853115,0,63
177,197,1,-6.690403485634613,0,62
178,196,1,-6.679780180870892,0,62
179,196,1,-6.669982488167063,0,62
180,198,1,-6.655597881626002,0,62
181,195,1,-6.70492036531949,0,63
182,197,1,-6.64977445211051,0,62
183,197,1,-6.667370912309566,0,62
184,197,1,-6.630331046770448,0,62
185,199,1,-6.672264587215182,0,62
186,199,1,-6.664100629750033,0,62
187,197,1,-6.701884662408852,0,63
188,199,1,-6.705387627321147,0,62
189,201,1,-6.664188423672281,0,61
190,199,1,-6.6763957122950615,0,62
191,197,1,-6.708914678435076,0,63
192,197,0,-6.800394186771419,0,64
193,195,0,-6.765607704201657,0,64
194,193,0,-6.733566985741809,0,65
195,191,0,-6.730992595616544,0,66
196,193,0,-6.660826396147959,0,65
197,193,1,-6.627499611745797,0,65
198,193,1,-6.570256794018378,0,65
199,193,1,-6.5300748803063335,0,65
200,195,1,-6.573947763676465,0,65
201,195,1,-6.533248431140878,0,65
202,195,1,-6.572648246878239,0,65
203,193,1,-6.593574170511278,0,66
204,193,1,-6.612945476555037,0,66
205,191,1,-6.631708959488942,0,67
206,189,1,-6.630231241782649,0,68
207,189,1,-6.628170311261065,0,68
208,189,1,-6.5346062864996295,0,67
209,190,1,-6.5299031427410315,0,67
210,190,1,-6.518147030607733,0,67
211,192,1,-6.459801984298765,0,66
212,190,1,-6.436059242263082,0,66
213,191,1,-6.357521833133332,0,65
214,191,1,-6.36145119695776,0,65
215,192,1,-6.389683454905725,0,65
216,192,1,-6.3956744299991355,0,65
217,191,1,-6.382250596627792,0,65
218,191,2,-6.309052316465722,0,65
219,189,2,-6.340132324326451,0,66
220,190,2,-6.35494917194189,0,66
221,190,2,-6.36190999396681,0,66
222,190,2,-6.314664272655364,0,66
223,188,2,-6.268571043601342,0,66
224,187,2,-6.248786307071505,0,66
225,188,2,-6.266223614947894,0,66
226,185,2,-6.304838501186378,0,67
227,184,2,-6.29503546303552,0,67
228,184,2,-6.3015805245281715,0,67
229,185,2,-6.225135035179473,0,66
230,182,2,-6.233276920412236,0,67
231,185,2,-6.225547366510718,0,66
232,185,2,-6.175697744151539,0,65
233,184,2,-6.185961209855004,1,66
234,185,2,-6.174994002899866,1,66
235,185,2,-6.208284936350055,1,66
236,187,2,-6.188001150021255,1,65
237,187,2,-6.175489345228043,1,65
238,188,2,-6.193396649875422,1,65
239,188,2,-6.184441525450011,1,65
240,189,2,-6.217083352648106,1,65
