Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,21,0,-5.235702669713646,0,100
1,45,0,-6.597374578690506,0,100
2,45,0,-6.1219900517219985,0,100
3,41,0,-6.106343911131262,0,100
4,37,0,-6.106963800720405,0,100
5,35,0,-6.056191993013878,0,100
6,33,0,-6.041774728260601,0,100
7,34,0,-6.091460342395294,0,100
8,43,0,-6.295084988174494,0,100
9,42,0,-6.136315703339642,0,100
10,42,0,-6.212327782863709,0,100
11,43,0,-6.315051285700368,0,100
12,43,0,-6.307843682226331,0,100
13,41,0,-6.235442906431023,0,100
14,41,0,-6.29197620061459,0,100
15,41,0,-6.305420476779545,0,100
16,44,0,-6.383310662426726,0,100
17,42,0,-6.334132110863316,0,100
18,46,0,-6.272219418113788,0,100
19,44,0,-6.210062617185395,0,100
20,43,0,-6.15688785252548,0,100
21,42,0,-6.150629247840036,0,100
22,42,0,-6.130163200224596,0,100
23,41,0,-6.145889212711761,0,100
24,41,0,-6.175406615030661,0,100
25,40,0,-6.159718893365118,0,100
26,40,0,-6.185657535338747,0,100
27,39,0,-6.166924050381048,0,100
28,39,0,-6.155086613889455,0,100
29,39,0,-6.158840556042075,0,100
30,40,0,-6.196461896565104,0,100
31,40,0,-6.144426543704867,0,100
32,42,0,-6.1048316168978065,0,100
33,42,0,-6.139701840202393,0,100
34,42,0,-6.134611497734607,0,100
35,41,0,-6.117460429016824,0,100
36,42,0,-6.134427747834707,0,100
37,42,0,-6.128292001006469,0,100
38,43,0,-6.1286561505649635,0,100
39,42,0,-6.099862193194713,0,100
40,42,0,-6.080362395206665,0,100
41,42,0,-6.116514247857551,0,100
42,42,0,-6.103165688213986,0,100
43,42,0,-6.103912646717038,0,100
44,42,0,-6.084534583285858,0,100
45,42,0,-6.100303393377228,0,100
46,43,0,-6.128893838366066,0,100
47,42,0,-6.112718217067443,0,100
48,43,0,-6.133737308783213,0,100
49,43,0,-6.109307849148609,0,100
50,42,0,-6.1073117650263224,0,100
51,42,0,-6.097152867414759,0,100
52,43,0,-6.208424256751967,0,100
53,42,0,-6.1909876301930735,0,100
54,44,0,-6.2220241908633565,0,100
55,45,0,-6.199231352620537,0,100
56,45,0,-6.193687917138576,0,100
57,46,0,-6.273605034289552,0,100
58,46,0,-6.279338105901688,0,100
59,46,0,-6.294625615472463,0,100
60,46,0,-6.292917657678236,0,100
61,46,0,-6.330180741783043,0,100
62,47,0,-6.343201522962397,0,100
63,50,0,-6.4228569504948325,0,100
64,50,0,-6.413521745803631,0,100
65,51,0,-6.426244283287236,0,100
66,55,0,-6.3831165236798135,0,98
67,59,0,-6.318362734951065,0,97
68,62,0,-6.316263868549736,0,97
69,62,0,-6.318961031157778,0,97
70,66,0,-6.27077422879586,0,95
71,69,0,-6.363893969296466,0,95
72,72,0,-6.358776701831867,0,94
73,75,0,-6.351480525075597,0,93
74,78,0,-6.344914603661188,0,92
75,80,1,-6.243181769018017,0,90
76,83,1,-6.25595185035856,0,89
77,84,1,-6.270458721487925,0,89
78,87,1,-6.218214665168828,0,88
79,87,1,-6.233723234374037,0,88
80,87,1,-6.246538027989011,0,88
81,88,1,-6.290742610342593,0,89
82,88,1,-6.308751333746047,0,89
83,90,1,-6.3371541964692355,0,89
84,90,1,-6.331227000358296,0,89
85,89,1,-6.343673999685364,0,89
86,90,1,-6.3726610333172005,0,89
87,89,1,-6.354617732914133,0,89
88,88,1,-6.349264211694773,0,89
89,89,1,-6.35192321196221,0,90
90,89,1,-6.372646683538458,0,90
91,89,1,-6.363287771948757,0,90
92,90,1,-6.404994942621264,0,90
93,90,1,-6.39592705702955,0,90
94,90,1,-6.389253246948317,0,90
95,92,1,-6.428046941812582,0,90
96,93,1,-6.437423159134957,0,90
97,96,1,-6.395027220654676,0,89
98,95,1,-6.388551113596828,0,89
99,97,1,-6.396477994174034,0,89
100,98,1,-6.403127157362446,0,89
101,98,1,-6.391786364433915,0,89
102,98,1,-6.390886954051216,0,89
103,98,1,-6.387704608138424,0,89
104,100,1,-6.424669849448378,0,89
105,102,1,-6.414413945687347,0,88
106,105,1,-6.463835478920965,0,88
107,106,1,-6.488441567688215,0,88
108,105,1,-6.473536120729486,0,88
109,108,1,-6.505097532958034,0,87
110,109,1,-6.52066039592145,0,87
111,109,1,-6.516077192636448,0,87
112,110,1,-6.5364167698088655,0,87
113,111,1,-6.575309390834309,0,87
114,114,1,-6.565751374255024,0,86
115,114,1,-6.572139964474454,0,86
116,116,1,-6.52906370981892,0,85
117,117,1,-6.53639679407458,0,85
118,117,1,-6.575833001027394,0,85
119,118,1,-6.586838975946966,0,85
120,120,1,-6.6377181088855375,0,85
121,123,1,-6.638580325708799,0,84
122,124,1,-6.650356383213266,0,84
123,124,1,-6.641318167826293,0,84
124,124,1,-6.626634600787411,0,84
125,126,1,-6.686674097572077,0,84
126,129,1,-6.641126715205982,0,83
127,131,1,-6.6638933941399685,0,83
128,133,1,-6.656247924491918,0,82
129,135,1,-6.687062206100282,0,82
130,137,1,-6.666057472455841,0,81
131,137,1,-6.683951263682511,0,81
132,138,1,-6.704027893315442,0,81
133,140,1,-6.7325689993331705,0,81
134,142,1,-6.741491952396036,0,81
135,144,1,-6.800411867919584,0,81
136,146,1,-6.788372234404387,0,80
137,148,1,-6.838531653150285,0,80
138,148,1,-6.8436432499069,0,80
139,151,1,-6.867258764961889,0,79
140,154,1,-6.883303103353942,0,78
141,156,1,-6.872299561651675,0,78
142,156,1,-6.925935371734454,0,78
143,159,1,-6.974054115877448,0,78
144,159,1,-6.9737449942963625,0,78
145,160,1,-6.964794397648952,0,78
146,160,1,-6.953344357928149,0,78
147,162,2,-6.899032498147994,0,77
148,164,2,-6.844653906513436,0,76
149,165,3,-6.7746365393451065,0,75
150,165,3,-6.768088277525699,0,75
151,167,4,-6.690254394102544,0,74
152,169,4,-6.6313885594503015,0,73
153,172,4,-6.623347869507729,0,72
154,173,4,-6.6344373468421916,0,72
155,173,4,-6.6828557146496,0,72
156,175,4,-6.738971713615288,0,72
157,175,4,-6.712242091127669,0,72
158,175,4,-6.720254601051097,0,72
159,177,4,-6.760048343638741,0,72
160,180,4,-6.746425239169298,0,71
161,182,4,-6.717818954227373,0,70
162,182,5,-6.630071882344314,0,69
163,181,5,-6.599948940155559,0,69
164,182,5,-6.618222750420069,0,69
165,182,5,-6.6300456709880065,0,69
166,182,5,-6.630864871859271,0,69
167,180,5,-6.670249047203219,0,70
168,180,5,-6.655439911452272,0,69
169,182,5,-6.657109068921131,0,68
170,180,5,-6.689550031609547,0,69
171,178,5,-6.650735172746067,0,69
172,178,5,-6.627691899252245,0,69
173,178,5,-6.633343862798506,0,70
174,175,5,-6.647270876119223,0,71
175,176,4,-6.721310319045301,0,71
176,176,4,-6.767226554017402,0,72
177,175,4,-6.767880264438577,0,72
178,173,4,-6.800349962202968,0,73
179,171,4,-6.785206088562777,0,73
180,174,4,-6.745277049134934,0,72
181,174,4,-6.747016565623094,0,72
182,176,4,-6.739934758031927,0,71
183,177,4,-6.7117141460762335,0,70
184,178,4,-6.7479011918689915,0,70
185,180,4,-6.759944906619353,0,70
186,182,4,-6.734429093778822,0,69
187,185,4,-6.716678860161124,0,68
188,185,4,-6.718460581355398,0,68
189,186,4,-6.729840388194939,0,68
190,185,4,-6.711131020793223,0,68
191,187,4,-6.755774577617672,0,68
192,186,4,-6.7216139889589295,0,68
193,189,4,-6.702553409889884,0,67
194,188,4,-6.687584055269039,0,67
195,187,4,-6.660692259178691,0,67
196,187,4,-6.596616724674227,0,66
197,187,4,-6.587544730585746,0,66
198,190,4,-6.54990714494556,0,65
199,190,4,-6.534918538779261,0,65
200,191,4,-6.54240680694073,0,65
201,192,4,-6.5272169263458135,0,65
202,193,5,-6.454099413666504,0,64
203,195,5,-6.463472511478417,0,64
204,195,5,-6.420052611140513,0,64
205,192,5,-6.427425179493721,0,65
206,190,5,-6.397832206095545,0,65
207,192,5,-6.327131311094117,0,64
208,194,5,-6.293953053054128,0,63
209,194,5,-6.27716756320463,0,63
210,193,5,-6.2571844268813495,0,63
211,195,5,-6.28553584590888,0,63
212,194,5,-6.2693920662846265,0,63
213,195,5,-6.196434517361476,0,62
214,195,5,-6.217336462693156,0,63
215,197,5,-6.202593796303363,0,62
216,197,5,-6.199733959719224,0,62
217,198,5,-6.210615048729296,0,62
218,199,5,-6.238508117277442,0,62
219,201,5,-6.227098918839138,0,61
220,200,5,-6.203012062751468,0,61
221,200,5,-6.21637290932761,0,62
222,200,6,-6.130309436834641,0,61
223,200,6,-6.150110084499602,0,61
224,203,6,-6.161172860558318,0,60
225,203,6,-6.145971389384531,0,60
226,203,6,-6.177856069686122,0,60
227,201,6,-6.154497873256214,0,60
228,201,6,-6.180379848549592,0,60
229,202,6,-6.144591615926247,0,59
230,201,6,-6.163986447057059,0,60
231,204,6,-6.130228458250303,0,59
232,205,6,-6.098389074112192,0,57
233,205,6,-6.06258759862164,0,57
234,206,6,-6.07439393593103,0,57
235,205,6,-6.050935742157881,0,57
236,205,6,-6.03620415681703,0,57
237,206,6,-5.989395897571512,0,57
238,207,6,-5.996478309790791,0,57
