Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,43,100,1.162521314341575,0,0
1,68,50,-3.1255711624398828,0,50
2,84,33,-3.8328156961712616,0,66
3,68,50,-2.595648366547721,0,50
4,65,40,-3.203373943544284,0,60
5,66,33,-3.769065561972335,0,66
6,69,28,-4.1011647062789836,0,71
7,71,37,-3.4446415901684304,0,62
8,74,33,-3.820512158374994,0,66
9,68,30,-3.9723794395038565,0,70
10,76,27,-4.338494087140134,0,72
11,74,25,-4.522115739522633,0,75
12,75,23,-4.6451411320096945,0,76
13,72,28,-4.211623797654154,0,71
14,76,26,-4.406650604846558,0,73
15,78,25,-4.555053609753941,0,75
16,77,23,-4.604890780053906,0,76
17,72,27,-4.2935079589398,0,72
18,72,26,-4.420419770620356,0,73
19,71,25,-4.439159593634758,0,75
20,74,28,-4.17801218465008,0,71
21,75,27,-4.32137015584257,0,72
22,74,26,-4.392662534769562,0,73
23,76,25,-4.455463594635897,0,75
24,75,24,-4.546825114605153,0,76
25,76,23,-4.621203753035904,0,76
26,81,22,-4.734894977782654,0,77
27,80,21,-4.79337395586623,0,78
28,87,20,-4.900779135432262,0,79
29,84,20,-4.925688984597574,0,80
30,90,19,-5.05060588251064,0,80
31,87,18,-5.050736010616099,0,81
32,88,18,-5.116030046077254,0,81
33,94,17,-5.062804990100945,0,79
34,92,20,-4.888089900039729,0,77
35,93,19,-4.967628471199223,0,77
36,99,18,-4.956913001534863,0,75
37,104,18,-4.92499526060227,0,73
38,109,17,-4.85149396104712,0,71
39,114,17,-4.7751476854314605,0,70
40,118,17,-4.74728457924281,0,68
41,123,16,-4.7029195755557325,0,66
42,127,16,-4.692089359478576,0,65
43,131,15,-4.6856810293038045,0,63
44,134,15,-4.663087135839098,0,62
45,138,15,-4.627532928999872,0,60
46,141,14,-4.608655246831709,0,59
47,145,14,-4.60119629945207,0,58
48,142,16,-4.483266234872565,0,57
49,145,16,-4.473187878927306,0,56
50,148,15,-4.459604295823519,0,54
51,151,15,-4.429118005549085,0,53
52,153,16,-4.361017635050946,0,52
53,156,16,-4.322131457050992,0,51
54,158,16,-4.290128943554332,0,50
55,161,16,-4.267140880760694,0,50
56,163,15,-4.252360571687385,0,49
57,166,15,-4.238575811967876,0,48
58,168,15,-4.217952549019409,0,47
59,170,15,-4.20637959468418,0,46
60,172,14,-4.261517479354496,0,47
61,174,14,-4.227469974323738,0,46
62,176,14,-4.205295228589973,0,46
63,178,14,-4.199205647991402,0,45
64,180,13,-4.184090079357097,0,44
65,178,13,-4.200244701161213,0,45
66,179,13,-4.2338346470316175,0,46
67,181,13,-4.213438929092835,0,45
68,179,13,-4.242777020771688,0,46
69,181,12,-4.229904844199321,0,45
70,179,12,-4.2541366931915565,0,46
71,181,12,-4.301481451292485,0,47
72,182,12,-4.327984743702905,0,47
73,183,12,-4.321980065570922,0,47
74,182,12,-4.337296504532723,0,48
75,181,11,-4.366747983485344,0,48
76,181,11,-4.390265219855682,0,49
77,182,11,-4.43711634895938,0,50
78,180,11,-4.4478843201975735,0,50
79,178,11,-4.456021280477702,0,51
80,176,11,-4.462034042897456,0,51
81,174,10,-4.468827701507471,0,52
82,173,12,-4.401445797816776,0,51
83,173,13,-4.357311312584169,0,51
84,173,12,-4.366651427990471,0,51
85,171,12,-4.379664540310638,0,52
86,173,12,-4.366223867828082,0,51
87,174,12,-4.351707849961266,0,51
88,175,12,-4.379367282454393,0,51
89,177,12,-4.365607510902701,0,51
90,177,12,-4.39908356757046,0,51
91,179,11,-4.378768645469262,0,51
92,180,11,-4.3694131712030115,0,50
93,181,11,-4.36718141590888,0,50
94,182,11,-4.406199005612703,0,50
95,181,11,-4.41839233033176,0,51
96,183,11,-4.3997388748852595,0,50
97,182,11,-4.406259952475109,0,51
98,183,11,-4.393132171801509,0,50
99,184,11,-4.373476761631487,0,50
100,184,11,-4.3751019747749025,0,50
101,184,12,-4.29040729362127,0,49
102,186,12,-4.25992381299186,0,48
103,189,11,-4.306844939275566,0,48
104,191,11,-4.285520826976776,0,47
105,193,11,-4.251783195256908,0,46
106,195,11,-4.214692256096807,0,45
107,198,10,-4.253128010663461,0,45
108,199,11,-4.195575167594709,0,44
109,202,11,-4.170414089615426,0,43
110,202,11,-4.145973008751119,0,43
111,204,11,-4.102316977368775,0,42
