Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,34,0,-5.266682698158547,0,100
1,24,0,-5.138033940922469,0,100
2,35,0,-5.496176081548886,0,100
3,64,0,-5.689525343235346,0,100
4,54,20,-4.296568646833111,0,80
5,72,16,-4.910619716653248,0,83
6,80,14,-5.287596531801422,0,85
7,77,25,-4.470459791997882,0,75
8,79,22,-4.603506648051836,0,77
9,80,20,-4.587344375850444,0,80
10,78,18,-4.765959222772918,0,81
11,78,16,-4.915622525162992,0,83
12,76,15,-4.9505580049665765,0,84
13,71,21,-4.525518147468964,0,78
14,74,20,-4.719819713782393,0,80
15,72,18,-4.800469649048637,0,81
16,73,17,-4.953871561579624,0,82
17,70,22,-4.614007186399046,0,77
18,67,26,-4.313452744582863,0,73
19,64,25,-4.345895373025814,0,75
20,69,23,-4.488084830372827,0,76
21,68,22,-4.572473727300266,0,77
22,66,21,-4.602513964628325,0,78
23,66,20,-4.693876838240006,0,79
24,64,20,-4.719987091055373,0,80
25,67,19,-4.79277386058395,0,80
26,73,18,-4.941009925200046,0,81
27,73,17,-4.923845465706888,0,82
28,71,17,-4.930935774724841,0,82
29,69,16,-4.958178911253102,0,83
30,69,16,-4.99726135411742,0,83
31,76,15,-4.957159675078287,0,81
32,76,15,-5.008359007906785,0,81
33,75,14,-5.030213253499717,0,82
34,75,14,-5.029934191938498,0,82
35,76,13,-5.082697246574349,0,83
36,75,13,-5.105197715769464,0,83
37,80,13,-5.215957607939727,0,84
38,81,12,-5.268771596719139,0,84
39,86,12,-5.2184703479526435,0,82
40,87,14,-5.051385898364703,0,80
41,92,14,-5.015256664421377,0,78
42,97,13,-4.986537071322324,0,76
43,101,13,-4.941742374882282,0,75
44,100,15,-4.802730869747676,0,73
45,105,15,-4.744966092678347,0,71
46,109,14,-4.718228355551896,0,70
47,113,14,-4.672521762632793,0,68
48,111,16,-4.556568541948782,0,67
49,115,16,-4.533158232490096,0,66
50,113,17,-4.423284970186953,0,64
51,114,17,-4.498282819435049,0,65
52,118,16,-4.46378898729937,0,64
53,117,18,-4.363551948745023,0,62
