Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,226,0,-8.334182549020625,0,100
1,138,0,-7.247838337782014,0,100
2,125,0,-7.168521365145959,0,100
3,119,0,-7.0551103669495205,0,100
4,109,0,-6.691927104667411,0,100
5,113,0,-6.840330769766297,0,100
6,116,0,-6.9719973065761485,0,100
7,107,0,-6.791477135784589,0,100
8,106,0,-6.65634160281133,0,100
9,105,0,-6.646376795453193,0,100
10,99,0,-6.595733150663012,0,100
11,115,0,-6.6552084891122645,0,100
12,109,0,-6.575473716385536,0,100
13,102,0,-6.466109684595056,0,100
14,97,0,-6.358441832965627,0,100
15,92,0,-6.298498917772449,0,100
16,91,0,-6.271029181621236,0,100
17,94,0,-6.315640044573519,0,100
18,89,0,-6.2426881851741465,0,100
19,89,0,-6.274642123194906,0,100
20,89,0,-6.300027884670693,0,100
21,86,0,-6.257021313316469,0,100
22,86,0,-6.212163422312138,0,100
23,83,0,-6.176921695834371,0,100
24,92,0,-6.061808061463443,0,96
25,93,0,-6.09369574561829,0,96
26,91,3,-5.810925968347731,0,92
27,98,3,-5.726868260380139,0,89
28,101,3,-5.8151106743714225,0,89
29,98,6,-5.587940318559041,0,86
30,104,6,-5.523233062236195,0,83
31,101,6,-5.517683122876058,0,84
32,107,6,-5.483762076880911,0,81
33,108,5,-5.532711892486017,0,82
34,113,5,-5.431504181015186,0,80
35,112,5,-5.428203964645781,0,80
36,110,5,-5.41718427300228,0,81
37,108,7,-5.230928208459186,0,78
38,113,7,-5.178042833449336,0,76
39,112,7,-5.201677857829088,0,77
40,112,9,-5.043634129892968,0,75
41,114,9,-5.091346230624357,0,76
42,118,9,-5.062238308508556,0,74
43,121,9,-5.132514781243727,0,75
44,121,11,-4.988351405162181,0,73
45,118,10,-4.994186490813253,0,73
46,122,10,-4.957135837677025,0,72
47,122,10,-4.993925519043112,0,72
48,124,12,-4.89596981349725,0,71
49,124,14,-4.781634042698524,0,70
50,124,13,-4.789094501423395,0,70
51,123,13,-4.830875371114512,0,71
52,125,13,-4.859052176769208,0,71
53,123,14,-4.750551210532741,0,70
54,122,14,-4.771628700702249,0,70
55,124,14,-4.835749215829854,0,71
56,127,14,-4.783670915421832,0,70
57,125,13,-4.7907994874187025,0,70
58,128,13,-4.754415938618885,0,69
59,127,15,-4.655993104318645,0,68
60,125,16,-4.560392407200428,0,67
61,128,16,-4.53404395584176,0,66
62,131,15,-4.501559974196562,0,65
63,131,17,-4.407232096469123,0,64
64,132,16,-4.4271492489035085,0,64
65,131,16,-4.433751444839765,0,65
66,130,17,-4.340221147090647,0,64
67,133,17,-4.3048458766578435,0,63
