Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,20,0,-5.218351709190756,0,100
1,39,0,-6.24208552390337,0,100
2,43,0,-6.426507090208664,0,100
3,42,0,-6.388229149619292,0,100
4,37,0,-6.338260333420476,0,100
5,35,0,-6.25887753712838,0,100
6,32,0,-6.188402790769552,0,100
7,31,0,-6.106135928299409,0,100
8,31,11,-5.283651871291416,0,88
9,31,10,-5.36670571010909,0,90
10,31,9,-5.39989225662959,0,90
11,29,16,-4.872758346173214,0,83
12,30,15,-4.951350879378599,0,84
13,29,14,-4.937284029610704,0,85
14,27,20,-4.541465094303324,0,80
15,27,18,-4.650786277071347,0,81
16,28,17,-4.743066848794115,0,82
17,28,16,-4.814410824526728,0,83
18,26,21,-4.505971900742703,0,78
19,27,20,-4.823637601212977,0,80
20,26,23,-4.551044166712451,0,76
21,26,22,-4.623970828148396,0,77
22,26,21,-4.652021050131462,0,78
23,26,20,-4.711459472622361,0,79
24,26,20,-4.774852836879145,0,80
25,26,19,-4.827732057814081,0,80
26,25,22,-4.611890129746893,0,77
27,28,21,-4.786196964494333,0,78
28,28,20,-4.80274168069646,0,79
29,27,20,-4.825643103461819,0,80
30,27,22,-4.630753691293883,0,77
31,27,21,-4.672811041426712,0,78
32,27,21,-4.6978816281248745,0,78
33,26,23,-4.530259536442934,0,76
34,27,22,-4.584606293908811,0,77
35,27,22,-4.64730440628672,0,77
36,27,21,-4.6821152472463865,0,78
37,27,21,-4.698463677832861,0,78
38,27,20,-4.700070664919249,0,79
39,27,20,-4.738189950748165,0,80
40,27,19,-4.753305890211068,0,80
41,26,21,-4.621113811308966,0,78
42,27,20,-4.6541078168528935,0,79
43,29,20,-4.763505029788245,0,79
44,28,22,-4.64244667103291,0,77
45,29,21,-4.682710930249374,0,78
46,29,21,-4.720013542021371,0,78
47,30,20,-4.775729615367254,0,79
48,29,22,-4.657857582400576,0,77
49,29,22,-4.677011955501366,0,78
50,29,21,-4.695232471058405,0,78
51,29,21,-4.709951824427872,0,78
