Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,63,0,-6.496012563118711,0,100
1,62,0,-6.5803044971544296,0,100
2,68,0,-6.253967888573243,0,100
3,77,0,-6.555244086366656,0,100
4,103,0,-6.585476235294482,0,100
5,90,0,-6.408982104616977,0,100
6,85,0,-6.2078454318481295,0,100
7,89,0,-6.294602528238784,0,100
8,91,0,-6.17986541877225,0,100
9,87,0,-6.122588225122854,0,100
10,97,0,-6.205242882518922,0,100
11,103,0,-6.266419735537511,0,100
12,104,0,-6.348647997136281,0,100
13,106,0,-6.333548821437554,0,100
14,106,0,-6.274509067906547,0,100
15,114,0,-6.298990006640338,0,100
16,115,0,-6.352447146215876,0,100
17,111,0,-6.3206384391336945,0,100
18,111,0,-6.232606331088583,0,100
19,107,0,-6.221714757411883,0,100
20,112,0,-6.240170955496415,0,100
21,120,0,-6.104910719707732,0,95
22,117,0,-6.079169292723473,0,95
23,113,0,-6.046375118265662,0,95
24,111,0,-6.00464009142619,0,96
25,108,0,-5.973887649589694,0,96
26,115,0,-5.846126329525322,0,92
27,113,0,-5.872815907767225,0,92
28,112,0,-5.859616042830034,0,93
29,116,0,-5.904840964343203,0,93
30,116,0,-5.922811655508345,0,93
31,117,0,-5.985875309895789,0,93
32,114,3,-5.773408035888321,0,90
33,112,2,-5.771162158007909,0,91
34,109,2,-5.7548184912846665,0,91
35,112,2,-5.815916620653247,0,91
36,109,2,-5.80850450719019,0,91
37,114,2,-5.748580525162556,0,89
38,112,2,-5.738882415497126,0,89
39,110,2,-5.737057808110467,0,90
40,112,2,-5.759922379734789,0,90
41,112,2,-5.79093773618587,0,90
42,112,2,-5.815775486411989,0,90
43,113,2,-5.866781957208207,0,90
44,117,2,-5.8212807192448155,0,88
45,121,2,-5.748173889843597,0,86
46,125,2,-5.665019623977214,0,85
47,125,2,-5.678388303720453,0,85
48,126,4,-5.557653209058711,0,83
49,130,4,-5.5161040261075325,0,82
50,133,3,-5.45372705518204,0,80
51,133,5,-5.344435530916284,0,78
52,131,7,-5.2227650150385365,0,77
53,134,7,-5.19985880789328,0,75
54,137,7,-5.1459862797553795,0,74
55,140,7,-5.097204244910699,0,73
56,139,8,-4.988776710948929,0,71
57,139,10,-4.880888032765205,0,70
58,141,10,-4.92789263023871,0,71
59,141,11,-4.835637498737802,0,70
60,144,11,-4.810581104498762,0,68
61,141,12,-4.716862054426201,0,67
62,143,12,-4.766036838922243,0,68
63,146,12,-4.723788484916724,0,67
64,148,12,-4.693901059905413,0,66
65,150,12,-4.736218150126026,0,66
66,153,11,-4.70363895445941,0,65
67,155,11,-4.68067498840925,0,64
68,157,11,-4.638642684076433,0,63
69,159,11,-4.609339790543835,0,62
70,161,11,-4.5765260664080945,0,61
71,159,12,-4.496634638630638,0,61
72,159,13,-4.436827401341981,0,60
73,161,13,-4.3959672163580095,0,59
74,163,13,-4.373222069561449,0,58
75,161,14,-4.302516217126999,0,57
76,163,14,-4.279474796307653,0,57
77,162,15,-4.203808747760747,0,56
78,161,16,-4.138661726961889,0,55
79,160,17,-4.072668950518957,0,55
80,160,18,-4.02127557859859,0,54
81,160,19,-3.972379813260351,0,53
82,161,19,-4.011181263570054,0,54
83,161,20,-3.9561892744912965,0,53
84,160,20,-3.967967666400682,0,54
85,162,19,-3.935507661630315,0,53
86,160,20,-3.8778889947729525,0,52
87,161,20,-3.9074301517363907,0,53
88,162,21,-3.8607387659445864,0,52
89,161,22,-3.806361298230915,0,52
90,163,21,-3.7921492468859035,0,51
91,162,22,-3.7446049121009564,0,51
92,164,22,-3.7771607343564257,0,51
93,163,23,-3.728103600103185,0,51
94,162,24,-3.674509337328726,0,50
95,161,25,-3.6263980434206338,0,50
96,159,25,-3.5787032182307303,0,49
97,159,26,-3.5292553309210044,0,48
98,157,26,-3.5453487210409826,0,49
99,159,26,-3.5334294220101925,0,49
100,159,27,-3.458600074874082,0,48
101,161,27,-3.4087812541206564,0,47
102,161,28,-3.3431893582958923,0,46
103,162,28,-3.2546883546434016,0,45
104,161,30,-3.176107116163655,0,44
105,164,30,-3.145424708832377,0,43
106,167,30,-3.1177952764517225,0,42
107,168,30,-3.080637789201735,0,41
108,169,31,-3.0259106724735263,0,40
109,169,32,-2.964039099440249,0,39
110,169,33,-2.8899963476023345,0,38
111,169,34,-2.8088406743712198,0,37
112,170,35,-2.7289603777830576,0,36
113,170,36,-2.650925207977723,0,35
114,170,37,-2.588399022576775,0,34
115,170,38,-2.5163257448132184,0,33
116,172,38,-2.4760273630764256,0,32
117,173,39,-2.416824250110656,0,31
118,174,40,-2.37037663695766,0,30
119,175,41,-2.3122060675210356,0,28
120,174,42,-2.237003132907264,0,28
121,174,42,-2.227046967478907,0,28
122,176,42,-2.195868457697195,0,27
123,179,42,-2.158670000114232,0,26
124,180,42,-2.1654656717685588,0,26
125,181,43,-2.0961136938368305,0,25
126,179,44,-2.067903782889823,0,25
127,179,45,-1.988845235047827,0,24
128,180,46,-1.9361847097207443,0,23
129,179,47,-1.853611393851513,0,22
130,179,48,-1.7730315801024494,0,21
131,178,48,-1.7469676176961888,0,21
132,181,47,-1.8200808410988771,0,22
133,183,48,-1.7616051727382886,0,21
134,185,49,-1.7099637123325533,0,20
135,183,49,-1.6782948532317254,0,20
136,184,50,-1.6066181841109368,0,19
137,181,51,-1.5613042522095362,0,19
138,182,52,-1.4948238343688878,0,18
139,182,53,-1.4227623039776676,0,17
140,180,54,-1.3460172515305908,0,16
141,179,55,-1.2652401707381955,0,15
142,180,56,-1.1891831316137336,0,14
143,179,56,-1.0979140257683115,0,13
144,177,57,-1.0428126703913745,0,13
145,175,59,-1.0159731621119659,0,13
146,173,59,-1.0556261567388514,0,14
147,173,60,-0.9797992941955794,0,13
148,172,59,-1.0403536434387548,0,14
149,170,60,-0.990176781032967,0,14
150,168,61,-0.9519616952948832,0,14
