Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,30,0,-5.059692210750654,0,100
1,49,0,-5.905577939585783,0,100
2,60,0,-6.152789993987729,0,100
3,56,0,-5.849690808096057,0,100
4,67,0,-6.001840480690589,0,100
5,66,0,-6.079780216013508,0,100
6,67,0,-6.219623971194129,0,100
7,67,0,-6.197058280371493,0,100
8,68,0,-6.2470219654706955,0,100
9,71,0,-6.257666774997778,0,100
10,68,0,-6.215732284754102,0,100
11,73,0,-6.35652266648079,0,100
12,78,0,-6.438579627775023,0,100
13,72,7,-5.907252511505378,0,92
14,77,6,-5.945449178724569,0,93
15,77,6,-5.989234533099534,0,93
16,76,11,-5.547750049993577,0,88
17,72,16,-5.17758060051104,0,83
18,75,15,-5.258276521752506,0,84
19,72,15,-5.261457712608172,0,85
20,77,14,-5.396089421382688,0,85
21,77,13,-5.428788987884466,0,86
22,75,13,-5.446181433433989,0,86
23,79,12,-5.561102193670346,0,87
24,77,12,-5.559855885036959,0,88
25,78,11,-5.643853467384431,0,88
26,80,11,-5.678345082703514,0,88
27,79,10,-5.657306586413662,0,89
28,77,10,-5.642144769546889,0,89
29,83,10,-5.7615331871624225,0,90
30,81,9,-5.762015465304778,0,90
31,82,9,-5.814393956188269,0,90
32,81,9,-5.784831295159882,0,90
33,83,8,-5.838093201489007,0,91
34,89,8,-5.713771379568996,0,88
35,90,8,-5.740877357197961,0,88
36,95,8,-5.660381240464237,0,86
37,101,7,-5.604144782706403,0,84
38,102,7,-5.6559142240655955,0,84
39,107,7,-5.583952231630519,0,82
40,112,7,-5.533357272958777,0,80
41,110,9,-5.379487962673011,0,78
42,114,9,-5.359104377893747,0,76
43,119,9,-5.301010558776645,0,75
44,123,8,-5.2649200142901265,0,73
45,126,8,-5.226754471054016,0,71
46,130,8,-5.188086473265627,0,70
47,134,8,-5.159885840074177,0,68
48,131,10,-5.032464691172542,0,67
49,135,10,-5.004983524335294,0,66
50,132,11,-4.883682022236184,0,64
51,135,11,-4.870183802549386,0,63
52,139,11,-4.846977413604485,0,62
53,137,12,-4.7315595430629935,0,61
54,138,14,-4.6576956661703495,0,60
55,141,14,-4.740574459119118,0,60
56,144,14,-4.708181731739387,0,59
57,147,13,-4.682348853813171,0,58
58,149,13,-4.6538200224042185,0,57
59,151,13,-4.693713680639273,0,58
60,150,13,-4.712302117868067,0,59
61,153,12,-4.680053574050949,0,58
62,155,12,-4.648257468977294,0,57
63,157,12,-4.631286665759347,0,56
64,160,12,-4.614326186977912,0,55
