Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,117,0,-6.01170276850462,0,100
1,91,0,-6.387111101299524,0,100
2,80,0,-6.234877983027445,0,100
3,95,0,-6.2793808506662,0,100
4,83,0,-6.225471943754701,0,100
5,85,0,-6.393074377904024,0,100
6,83,0,-6.3741178152005045,0,100
7,75,0,-6.202386575573399,0,100
8,73,0,-6.176607070410455,0,100
9,75,0,-6.159258874059537,0,100
10,73,0,-6.130742816462668,0,100
11,72,0,-6.049760246762598,0,100
12,68,0,-6.014933087609331,0,100
13,67,0,-5.93764760692451,0,100
14,66,0,-5.913183176452109,0,100
15,68,0,-5.875009519597924,0,100
16,68,5,-5.427395989483758,0,94
17,67,5,-5.447636200110221,0,94
18,72,5,-5.551969757223931,0,94
19,71,5,-5.592901099863218,0,95
20,69,4,-5.613354325222417,0,95
21,67,4,-5.579024498398533,0,95
22,69,4,-5.651199964062382,0,95
23,72,4,-5.714944869847376,0,95
24,71,4,-5.7094738424790465,0,96
25,72,3,-5.747892181374473,0,96
26,72,3,-5.709001935944082,0,96
27,72,3,-5.758632108630463,0,96
28,74,3,-5.762193169398878,0,96
29,74,3,-5.775255940313453,0,96
30,75,3,-5.7757133560862055,0,96
31,74,3,-5.779199952771016,0,96
32,72,6,-5.572580112026386,0,93
33,71,5,-5.563201066211197,0,94
34,70,5,-5.5797213374651555,0,94
35,71,5,-5.566730874662824,0,94
36,77,5,-5.513689949416519,0,91
37,83,5,-5.4321833816230045,0,89
38,89,5,-5.356299389426002,0,87
39,89,7,-5.214678264179651,0,85
40,94,7,-5.176059505831285,0,82
41,99,7,-5.15010066647231,0,80
42,104,6,-5.086585831571044,0,79
43,108,6,-5.063646899543854,0,77
44,112,6,-5.046388719755199,0,75
45,116,6,-4.997886322185951,0,73
46,120,6,-4.952661018496612,0,72
47,124,6,-4.921035445610258,0,70
48,128,6,-4.893002950219903,0,69
49,131,6,-4.865017076259205,0,68
50,134,5,-4.813585166904668,0,66
51,137,5,-4.779832324001741,0,65
52,135,7,-4.66850830593243,0,64
53,138,7,-4.643669801717667,0,62
54,137,9,-4.533074154760201,0,61
55,140,8,-4.505827988302855,0,60
56,138,10,-4.402301196952557,0,59
57,141,10,-4.384836551873091,0,58
58,143,10,-4.375111114367193,0,57
59,142,11,-4.280469275645278,0,56
60,141,13,-4.199428395287076,0,55
61,139,14,-4.115566646975994,0,54
62,139,14,-4.139818242192109,0,55
63,141,14,-4.119776393121722,0,54
64,144,13,-4.09446088670086,0,53
65,146,13,-4.073162708623547,0,53
66,149,13,-4.056126102434166,0,52
67,151,13,-4.016528859635607,0,51
68,153,13,-3.984343154477512,0,50
69,155,12,-3.9662644976114345,0,50
70,157,12,-3.947542912723184,0,49
71,156,13,-3.8887146228998404,0,48
72,158,13,-3.876356105421714,0,47
73,160,13,-3.856151251408078,0,47
74,162,13,-3.851190078909852,0,46
75,164,13,-3.843324421928909,0,46
76,166,12,-3.8299993583168486,0,45
77,167,12,-3.8064036363401694,0,44
78,169,12,-3.788787495838255,0,44
79,168,13,-3.7316508803876274,0,43
80,168,13,-3.770576531468067,0,44
81,167,14,-3.709172782565713,0,43
82,169,14,-3.698056186412607,0,43
83,170,14,-3.692017763185477,0,42
84,171,14,-3.723881628528799,0,43
85,173,13,-3.7001575174857555,0,43
86,174,13,-3.7042802810105733,0,42
87,176,13,-3.689207991814506,0,42
88,177,13,-3.6731135300664866,0,41
89,176,14,-3.615288321957382,0,41
90,177,14,-3.5998257169748022,0,40
91,179,14,-3.58946487681619,0,40
92,180,13,-3.5784892958104506,0,39
93,179,14,-3.5348062170794563,0,39
94,179,15,-3.4957657002007876,0,38
95,181,15,-3.48525113142833,0,38
96,179,16,-3.439011429042471,0,38
97,178,17,-3.3903385496512493,0,37
98,179,17,-3.424289170781071,0,38
99,178,17,-3.4400266400341684,0,39
100,180,17,-3.3996356518692594,0,38
101,182,17,-3.4132703847003474,0,38
102,183,17,-3.4149012422523763,0,38
103,182,17,-3.412237322093856,0,38
104,183,18,-3.3347153757893784,0,37
105,185,18,-3.280955378465037,0,36
106,186,18,-3.2801667974916517,0,36
107,189,18,-3.2640354166836505,0,35
108,192,18,-3.223426176652242,0,34
109,192,18,-3.239608560016454,0,34
110,195,19,-3.191391952703957,0,33
111,197,19,-3.1554277408986993,0,32
112,198,20,-3.0853017121762196,0,31
113,200,20,-3.0921285330526325,0,31
114,200,21,-3.022441855284519,0,30
115,202,21,-2.9931949162455886,0,28
116,204,20,-3.0426571205044777,0,28
117,207,20,-3.011012729058834,0,28
118,206,21,-2.921405607580266,0,27
119,207,22,-2.8570970083256837,0,26
120,208,23,-2.7959475486068666,0,25
121,208,23,-2.796469642046625,0,25
122,210,24,-2.7233617559813617,0,24
123,211,24,-2.6782001185568993,0,23
124,213,24,-2.656821528902849,0,22
125,216,24,-2.606608365828736,0,21
126,218,24,-2.5932830668669453,0,20
127,220,24,-2.5564939700727813,0,19
128,220,24,-2.550921937989417,0,19
129,220,25,-2.472086362446073,0,18
130,221,25,-2.4861194290461683,0,18
131,221,26,-2.4102968467477446,0,17
132,224,26,-2.4180331904540187,0,17
133,227,26,-2.392419503320136,0,16
134,227,27,-2.3235981723482224,0,15
135,227,27,-2.3203557351234965,0,15
136,226,27,-2.349647787097067,0,16
137,223,28,-2.3154833833644375,0,16
138,222,28,-2.288957770032405,0,16
139,224,28,-2.314560794039619,0,16
140,221,28,-2.2682477023206524,0,16
141,218,30,-2.2163769881112354,0,16
142,218,30,-2.215513361132264,0,16
143,217,31,-2.172852356534834,0,16
144,216,32,-2.1184251724958383,0,16
145,213,33,-2.0819191530592547,0,16
146,213,33,-2.0665439069649914,0,16
147,213,33,-2.0555666544691964,0,16
148,213,33,-2.0433409967746887,0,16
149,211,34,-1.9926482088918351,0,16
150,210,35,-1.9597661410629668,0,16
151,207,36,-1.918124205240922,0,16
152,208,36,-1.914027852317006,0,16
153,206,36,-1.934429457826984,0,17
154,206,36,-1.928969093278622,0,17
155,203,37,-1.8791250922615768,0,17
156,203,37,-1.8882180217830251,0,17
157,201,38,-1.8437875930887935,0,17
158,198,38,-1.8542271549759721,0,18
159,198,38,-1.8499904382455974,0,18
160,200,37,-1.8837604045978629,0,18
161,203,36,-1.9607243396192757,0,19
162,204,36,-1.9330529138803216,0,18
163,204,36,-1.9306178547451167,0,18
164,204,36,-1.9275129058758216,0,18
165,204,36,-1.9333187483423648,0,18
166,202,36,-1.9590519715858272,0,19
167,202,36,-1.9556185263431645,0,19
168,202,37,-1.943359975543476,0,19
169,200,38,-1.910427445183609,0,19
170,197,39,-1.8705920371609819,0,19
171,196,39,-1.8579699949627821,0,19
172,194,40,-1.8190139110909103,0,19
173,193,40,-1.864260601809906,0,20
174,192,40,-1.911477104901528,0,21
175,192,40,-1.898086679983421,0,21
176,190,41,-1.8594851430418884,0,21
177,189,41,-1.8954129498251815,0,22
178,186,42,-1.8583385671596215,0,22
179,185,42,-1.8558649737774204,0,22
180,186,42,-1.8619938060724917,0,22
181,185,42,-1.8606120181005417,0,22
182,182,43,-1.8217174989467049,0,22
183,180,44,-1.771485079186509,0,22
184,178,45,-1.6941699923642546,0,21
185,178,45,-1.6911453923931867,0,21
186,176,46,-1.6308735637648875,0,21
187,176,46,-1.625134619197504,0,21
188,176,46,-1.624738126364698,0,21
189,178,45,-1.6689592757497644,0,21
190,178,45,-1.6677589821335983,0,21
191,176,46,-1.6249818442566515,0,21
192,175,47,-1.6003970759213348,0,21
193,177,46,-1.6269264735086266,0,21
194,175,46,-1.6118496194872547,0,21
195,173,47,-1.568659735214494,0,21
196,175,47,-1.580556173764087,0,21
197,174,47,-1.580504377299983,0,21
198,172,48,-1.499650524577571,0,20
199,174,48,-1.5139885587921684,0,20
200,171,49,-1.487481199754709,0,20
201,170,50,-1.3989440773572073,0,19
202,172,50,-1.354977105919295,0,18
203,171,51,-1.2773565633831254,0,17
204,172,51,-1.2881884362784854,0,17
205,170,52,-1.2600407273630276,0,17
206,168,53,-1.1750338079322113,0,16
207,168,53,-1.155063857436487,0,16
208,165,54,-1.1256144901531093,0,16
209,165,55,-1.0385277653650133,0,15
210,162,55,-1.0173159096115136,0,15
211,161,55,-1.069461925470257,0,16
212,160,55,-1.0703445719911155,0,16
213,159,56,-0.9973352624204904,0,15
214,158,56,-1.0010505439561144,0,15
215,155,56,-0.9618888305953783,0,15
216,153,57,-0.9114497691616612,0,15
217,151,59,-0.8705236335231507,0,15
218,151,57,-0.9294460031617018,0,16
219,151,57,-0.921261538503859,0,16
220,152,56,-0.9940090236851756,0,17
221,152,57,-0.9259446507174289,0,16
222,150,56,-0.975621550238502,0,17
223,150,56,-0.9803428882099979,0,17
224,147,57,-0.9276243438753591,0,17
225,147,59,-0.9112640953575101,0,17
226,144,60,-0.8633756007114062,0,17
227,143,61,-0.8210220127342631,0,17
228,143,62,-0.7586550364711888,0,16
229,143,62,-0.7599275263304457,0,16
230,141,63,-0.673353329738327,0,15
231,141,62,-0.7392806801080747,0,16
232,139,61,-0.7904254632605603,0,17
233,139,61,-0.7892887782840421,0,17
234,138,61,-0.7818493667971211,0,17
235,140,61,-0.7531672162471819,0,16
236,138,62,-0.6736355784566126,0,15
