Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,50,0,-6.243237266782671,0,100
1,58,0,-6.3180376728996634,0,100
2,82,0,-6.817079121246934,0,100
3,101,0,-7.012409642571583,0,100
4,85,0,-6.593497614283114,0,100
5,81,0,-6.243943148367786,0,100
6,81,0,-6.270989727755867,0,100
7,81,0,-6.328645010677974,0,100
8,75,0,-6.272375349546362,0,100
9,77,0,-6.404833134050568,0,100
10,74,0,-6.359080857509318,0,100
11,78,0,-6.273421308603399,0,100
12,78,0,-6.266934147727415,0,100
13,79,0,-6.2649239456133206,0,100
14,77,0,-6.211945464239276,0,100
15,74,0,-6.137450511969064,0,100
16,74,0,-6.130387645373797,0,100
17,81,0,-6.301956606738814,0,100
18,79,0,-6.207852783484812,0,100
19,76,0,-6.166188391036667,0,100
20,76,0,-6.188499315060263,0,100
21,73,0,-6.131084771271741,0,100
22,76,0,-6.128324632173525,0,100
23,77,0,-6.083913478985475,0,100
24,78,0,-6.131348580349877,0,100
25,78,0,-6.1225781140151065,0,100
26,79,0,-6.122839981227891,0,100
27,85,0,-6.194754168253245,0,100
28,87,0,-6.24985677049147,0,100
29,87,0,-6.229015798550972,0,100
30,87,0,-6.241628667094178,0,100
31,94,0,-6.146926425486299,0,96
32,93,0,-6.157806936060352,0,96
33,93,0,-6.133260856767104,0,97
34,99,0,-6.072872869310959,0,94
35,100,0,-6.125647485921339,0,94
36,99,0,-6.143900053669043,0,94
37,100,0,-6.17294666558825,0,94
38,99,2,-5.986978224173258,0,92
39,101,2,-6.024209707735236,0,92
40,106,2,-5.926193888178271,0,90
41,111,2,-5.869661784290959,0,88
42,115,2,-5.790493401987903,0,86
43,119,2,-5.738396676592732,0,84
44,119,4,-5.609174264669087,0,82
45,123,4,-5.529280477103424,0,80
46,127,4,-5.496336795128143,0,78
47,126,6,-5.360923584512648,0,77
48,130,6,-5.304271778519956,0,75
49,133,6,-5.26228925746349,0,74
50,136,5,-5.191541230404612,0,72
51,139,5,-5.136878050690939,0,71
52,140,7,-5.025840318029503,0,69
53,143,7,-4.992262978983086,0,68
54,144,9,-4.899498272679491,0,67
55,144,10,-4.811173749560339,0,66
56,143,12,-4.714923973935137,0,64
57,146,12,-4.690997043524539,0,63
58,145,13,-4.586610066104988,0,62
59,144,15,-4.494492839339,0,61
60,142,16,-4.397923210597732,0,60
61,145,16,-4.38267492978259,0,59
62,145,17,-4.295384129944502,0,58
63,143,18,-4.214631941514199,0,57
64,145,18,-4.193903726713017,0,56
65,148,18,-4.16797540832905,0,56
66,146,19,-4.092905084269117,0,55
67,144,19,-4.110114909749775,0,55
68,147,18,-4.095870433783616,0,55
69,147,20,-4.036545559234816,0,54
70,146,21,-3.9740515857937053,0,53
71,148,20,-3.9557531483573407,0,52
72,150,20,-3.9328427308044236,0,52
73,150,20,-3.9489396044785012,0,52
74,149,21,-3.870835122662902,0,52
75,150,22,-3.828113037116413,0,51
76,149,23,-3.772619038999378,0,50
77,150,23,-3.798140411116317,0,51
78,151,24,-3.755503356182849,0,50
79,151,23,-3.7707428529365643,0,51
80,150,24,-3.714802634551795,0,50
81,152,24,-3.7069575995739976,0,50
82,153,24,-3.695354321527505,0,49
83,155,23,-3.6773827746139345,0,48
84,157,23,-3.6608932945369896,0,48
85,159,23,-3.637557152037302,0,47
86,159,24,-3.5946360373767354,0,47
87,160,23,-3.5863724559772576,0,46
88,162,23,-3.5863219832674993,0,46
89,164,23,-3.574376496331729,0,45
90,165,23,-3.559759445852348,0,45
91,166,22,-3.5461599624076268,0,44
92,168,22,-3.5372344951439065,0,44
93,169,22,-3.5265422326515434,0,43
94,171,22,-3.517691874410323,0,43
95,170,21,-3.53979161307929,0,43
96,172,21,-3.53087726321724,0,43
97,173,21,-3.527556197170342,0,42
98,174,21,-3.52134251722104,0,42
99,173,22,-3.479747470457548,0,42
100,175,22,-3.485191728007883,0,42
101,177,22,-3.480171933291383,0,42
102,178,22,-3.464463335434664,0,42
103,179,23,-3.3955620875121144,0,41
104,182,23,-3.3764263024651497,0,40
105,183,24,-3.32884914799655,0,39
106,185,24,-3.2792634192834136,0,38
107,185,25,-3.2040341933095235,0,37
108,187,25,-3.2092298312066463,0,37
109,187,26,-3.1225810092754887,0,36
110,189,26,-3.136931653283043,0,36
111,189,26,-3.151570207499424,0,36
112,191,27,-3.0928697370032365,0,35
113,193,27,-3.058756993465756,0,34
114,195,27,-3.042050733663359,0,33
115,198,27,-3.0229307499938614,0,32
116,200,27,-2.9730008985696212,0,31
117,201,27,-2.89713566622087,0,30
118,203,28,-2.862675371336095,0,28
119,206,28,-2.85410737194195,0,28
120,207,28,-2.839786056497319,0,28
121,210,28,-2.8052531562959984,0,27
122,211,28,-2.7714410579535023,0,26
123,212,28,-2.7716361204959092,0,26
124,214,28,-2.71525371759702,0,25
125,216,28,-2.6710921196666595,0,24
126,217,28,-2.6030211400242798,0,23
127,215,30,-2.5178324691323315,0,22
128,216,31,-2.4377802084222595,0,21
