Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,54,0,-5.653935485504917,0,100
1,114,0,-6.735454324974853,0,100
2,100,0,-6.368272574225557,0,100
3,88,0,-6.231490579022648,0,100
4,83,0,-6.279797950477223,0,100
5,77,0,-6.129959504660898,0,100
6,75,0,-6.0632499967947036,0,100
7,80,0,-6.135951640285384,0,100
8,99,0,-6.4118378731760055,0,100
9,107,0,-6.368967061254807,0,100
10,103,0,-6.264001904667318,0,100
11,99,0,-6.138598499779012,0,100
12,95,0,-6.101439032379578,0,100
13,96,0,-6.197418652988874,0,100
14,94,0,-6.1682656272765595,0,100
15,99,0,-6.229718406738328,0,100
16,94,0,-6.150674137295803,0,100
17,90,0,-6.117811717049714,0,100
18,93,0,-6.226338165524866,0,100
19,90,0,-6.184732222516937,0,100
20,90,0,-6.160750122613947,0,100
21,86,4,-5.831046730412771,0,95
22,95,4,-5.901504873747854,0,95
23,92,4,-5.860302595357912,0,95
24,94,4,-5.919510309736852,0,96
25,102,3,-5.811798439506797,0,92
26,101,7,-5.535384143713583,0,88
27,99,7,-5.561842772363483,0,89
28,103,6,-5.646475993628836,0,89
29,101,6,-5.63634267733637,0,90
30,98,6,-5.625428475801572,0,90
31,97,6,-5.618736107049344,0,90
32,96,6,-5.654043313342809,0,90
33,98,5,-5.668580294135107,0,91
34,98,5,-5.683542757248435,0,91
35,98,5,-5.688761539246046,0,91
36,99,5,-5.700984196824849,0,91
37,97,5,-5.701560810985825,0,92
38,100,5,-5.711859316288546,0,92
39,105,5,-5.6665009236119035,0,90
40,108,4,-5.73813746443453,0,90
41,112,4,-5.684327437217933,0,88
42,114,6,-5.562161567542278,0,86
43,119,6,-5.514578286041657,0,84
44,123,6,-5.459026364735579,0,82
45,122,6,-5.469770339709123,0,82
46,124,6,-5.5327084107494855,0,82
47,128,6,-5.4764609019341846,0,81
48,131,6,-5.421782128845832,0,79
49,135,6,-5.4968031626198215,0,80
50,138,5,-5.437283674035936,0,78
51,141,5,-5.374388918352019,0,76
52,139,7,-5.252514836413321,0,75
53,138,9,-5.138924470753026,0,74
54,141,9,-5.093624885735488,0,72
55,142,10,-5.004015921959783,0,71
56,139,10,-5.002583251428313,0,71
57,142,10,-4.990814700810402,0,70
58,145,10,-4.949201457102934,0,69
59,144,11,-4.859548261523942,0,68
