Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,21,0,-3.235702669713646,0,100
1,45,0,-4.597374578690506,0,100
2,45,0,-4.1219900517219985,0,100
3,41,0,-4.106343911131262,0,100
4,37,0,-4.106963800720405,0,100
5,35,0,-4.056191993013878,0,100
6,33,0,-4.041774728260601,0,100
7,34,0,-4.091460342395294,0,100
8,43,0,-4.295084988174494,0,100
9,42,0,-4.136315703339642,0,100
10,42,0,-4.212327782863709,0,100
11,43,0,-4.315051285700368,0,100
12,43,0,-4.307843682226331,0,100
13,41,0,-4.235442906431023,0,100
14,41,0,-4.29197620061459,0,100
15,41,0,-4.305420476779545,0,100
16,44,0,-4.383310662426726,0,100
17,42,0,-4.334132110863316,0,100
18,46,0,-4.272219418113788,0,100
19,44,0,-4.210062617185395,0,100
20,43,0,-4.15688785252548,0,100
21,42,0,-4.150629247840036,0,100
22,42,0,-4.130163200224596,0,100
23,41,0,-4.145889212711761,0,100
24,41,0,-4.175406615030661,0,100
25,40,0,-4.159718893365118,0,100
26,40,0,-4.185657535338747,0,100
27,39,0,-4.166924050381048,0,100
28,39,0,-4.155086613889455,0,100
29,39,0,-4.158840556042075,0,100
30,40,0,-4.196461896565104,0,100
31,40,0,-4.144426543704867,0,100
32,42,0,-4.1048316168978065,0,100
33,42,0,-4.139701840202393,0,100
34,42,0,-4.134611497734607,0,100
35,41,0,-4.117460429016824,0,100
36,42,0,-4.134427747834707,0,100
37,42,0,-4.128292001006469,0,100
38,43,0,-4.1286561505649635,0,100
39,42,0,-4.099862193194713,0,100
40,42,0,-4.080362395206665,0,100
41,42,0,-4.116514247857551,0,100
42,42,0,-4.103165688213986,0,100
43,42,0,-4.103912646717038,0,100
44,42,0,-4.084534583285858,0,100
45,42,0,-4.100303393377228,0,100
46,43,0,-4.12860102484178,0,100
47,42,0,-4.175073590190702,0,100
48,43,0,-4.193555666440094,0,100
49,43,0,-4.19553263357564,0,100
50,42,0,-4.189593774638186,0,100
51,42,0,-4.18411483172545,0,100
52,42,0,-4.176563088985996,0,100
53,42,0,-4.176116562138338,0,100
54,44,0,-4.197216511390566,0,100
55,45,0,-4.24688671357509,0,100
56,46,0,-4.308753480827459,0,100
57,47,0,-4.338049526682692,0,100
58,46,0,-4.324729874796272,0,100
59,46,0,-4.351183561673254,0,100
60,47,0,-4.345266201329352,0,100
61,49,0,-4.372302108611562,0,100
62,51,0,-4.398931929592118,0,100
63,51,0,-4.389495765457411,0,100
64,55,0,-4.40304860727097,0,98
65,56,0,-4.418113805078974,0,98
66,57,0,-4.453114962987674,0,98
67,58,0,-4.464927124992862,0,98
68,60,0,-4.4817668040267415,0,98
69,64,0,-4.507810495080568,0,97
70,64,0,-4.50450811888132,0,97
71,68,0,-4.550654639056979,0,95
72,70,0,-4.576828044577064,0,95
73,73,0,-4.593557548940859,0,94
74,76,0,-4.626308099395822,0,93
75,79,0,-4.593109227610458,0,92
76,82,0,-4.638847546976253,0,90
77,81,0,-4.638780469251515,0,91
78,81,0,-4.621304299402663,0,91
79,82,0,-4.640485637254,0,91
80,81,0,-4.628167758543699,0,91
81,84,0,-4.646554677323493,0,90
82,85,0,-4.667956137403518,0,90
83,87,0,-4.672140503619495,0,89
84,88,0,-4.708011958398081,0,89
85,89,0,-4.740962918355313,0,89
86,90,0,-4.773103149034394,0,89
87,93,0,-4.731166183243695,0,88
88,93,0,-4.721244290506512,0,88
89,95,0,-4.708810604149883,0,87
90,95,0,-4.696292301274952,0,87
91,97,0,-4.675784912190935,0,86
92,96,0,-4.668094594284505,0,87
93,98,0,-4.636502858495924,0,86
