Episode,Step,Avg_Success,Avg_Reward,Avg_Cost,Avg_Collision
0,58,0,-5.7162635962013155,0,100
1,96,0,-6.687115815351717,0,100
2,96,0,-6.460548364246885,0,100
3,83,0,-6.188114918357314,0,100
4,79,0,-6.296350461707334,0,100
5,69,0,-6.143833790709323,0,100
6,80,0,-6.333436298311686,0,100
7,80,0,-6.372053909517263,0,100
8,73,0,-6.2479121816914915,0,100
9,79,0,-6.373989488273037,0,100
10,83,0,-6.45438475944535,0,100
11,79,0,-6.371006205286146,0,100
12,81,0,-6.294012168777044,0,100
13,84,0,-6.281071497057643,0,100
14,86,0,-6.329695282004225,0,100
15,94,0,-6.4399812215223164,0,100
16,90,5,-6.009396792111147,0,94
17,86,5,-5.976630638038943,0,94
18,90,5,-5.969245876866569,0,94
19,90,5,-6.008754552802657,0,95
20,93,4,-6.011337081463872,0,95
21,90,4,-5.976700462797866,0,95
22,93,4,-6.006635542629422,0,95
23,102,4,-5.9122889342485605,0,91
24,98,4,-5.880842605125217,0,92
25,96,3,-5.876799312799938,0,92
26,98,3,-5.913662006805545,0,92
27,101,3,-5.932066986845062,0,92
28,100,3,-5.955999615490296,0,93
29,101,3,-5.985505142203086,0,93
30,108,3,-5.894670932515568,0,90
31,106,3,-5.8709177042827605,0,90
32,112,3,-5.788846025447018,0,87
33,113,2,-5.76775722720461,0,88
34,112,2,-5.800753694718098,0,88
35,117,2,-5.756476593079394,0,86
36,115,2,-5.74040900485916,0,86
37,119,2,-5.660252640304,0,84
38,124,2,-5.589060074713229,0,82
39,122,5,-5.416951858209404,0,80
40,123,4,-5.447290968942847,0,80
41,120,7,-5.293784041110874,0,78
42,124,9,-5.187069849498627,0,76
43,123,11,-5.046868547466809,0,75
44,127,11,-4.992578379920693,0,73
45,127,13,-4.85977003628408,0,71
46,124,12,-4.8585462324348985,0,72
47,125,12,-4.884815504373289,0,72
48,125,12,-4.927759870660134,0,73
49,129,12,-4.866569330176499,0,72
50,132,11,-4.8431097412737705,0,70
51,134,11,-4.909852040211122,0,71
52,137,11,-4.853784949263944,0,69
53,138,12,-4.75208537596137,0,68
54,136,12,-4.761024737463558,0,69
55,137,14,-4.677282587699303,0,67
56,137,14,-4.6990982915811585,0,68
57,136,15,-4.599341581815268,0,67
58,136,16,-4.491741977595384,0,66
59,138,18,-4.4107077281944465,0,65
60,136,19,-4.321074930781438,0,63
61,135,19,-4.329435883910609,0,64
62,135,20,-4.262793849445773,0,63
63,137,21,-4.191949756286014,0,62
64,140,21,-4.164933042941763,0,61
65,142,21,-4.139658554298649,0,60
66,144,20,-4.186719287989544,0,61
67,146,20,-4.22708942670958,0,61
68,147,20,-4.250924450084948,0,62
69,149,20,-4.220556471200237,0,61
70,149,21,-4.149379625483065,0,60
71,148,22,-4.076562941645802,0,59
72,150,21,-4.062246212406326,0,58
73,151,21,-4.097178584702837,0,59
74,150,22,-4.034822035349901,0,58
75,152,22,-4.005076589640306,0,57
76,154,22,-3.988356183144944,0,57
77,153,21,-4.024020238807345,0,57
78,153,22,-3.957594486225392,0,56
79,152,23,-3.895787131283501,0,56
80,154,23,-3.8835227659642526,0,55
81,153,24,-3.81797766560587,0,54
82,155,24,-3.7901926635968843,0,54
83,154,25,-3.7407269271457504,0,53
84,154,25,-3.6862377378214046,0,52
85,153,26,-3.6284962723025935,0,52
86,155,26,-3.6233499583987974,0,51
87,153,27,-3.5713838645893747,0,51
88,152,28,-3.52094407039502,0,50
89,154,27,-3.505620989171815,0,50
90,154,27,-3.532797207356615,0,50
91,153,27,-3.547372926514124,0,51
92,154,26,-3.5809009692908194,0,51
93,153,26,-3.6026977978444776,0,52
94,152,27,-3.554206638108364,0,51
95,151,28,-3.5006840595467303,0,51
96,151,28,-3.452912950589636,0,50
97,150,28,-3.475257160067423,0,51
98,150,29,-3.4335260899689306,0,50
99,149,30,-3.389428542418293,0,50
100,149,31,-3.3163855703396736,0,49
101,150,32,-3.235438983336692,0,48
102,149,32,-3.230761809066073,0,48
103,150,33,-3.1661746878279815,0,47
104,151,34,-3.090464841104979,0,46
105,153,34,-3.096475326268403,0,46
106,154,35,-3.0206075107969195,0,45
107,153,35,-3.0134466926206485,0,45
108,154,36,-2.946932785242109,0,44
109,154,37,-2.8662086967693288,0,43
110,155,37,-2.8115904348935077,0,42
111,157,37,-2.8281770074795283,0,42
112,157,38,-2.7609478462426273,0,41
113,156,39,-2.6826951066807965,0,40
114,156,40,-2.599154220754892,0,39
115,155,41,-2.503724410243624,0,38
116,155,41,-2.4943659369141393,0,38
117,158,42,-2.450119923297782,0,37
118,157,43,-2.3758191691157413,0,36
119,158,44,-2.305456239879452,0,35
120,156,45,-2.236115655596834,0,34
121,159,45,-2.200608077333775,0,33
122,158,46,-2.12482146341182,0,32
123,158,46,-2.1058323780449903,0,32
124,159,47,-2.04367944462226,0,31
125,159,48,-1.9737435710708928,0,30
126,159,48,-1.9589303906586542,0,30
127,157,49,-1.8841056386781496,0,28
128,159,49,-1.8412972522924906,0,28
129,161,49,-1.79544214973713,0,27
130,161,50,-1.7618369869726394,0,27
131,163,51,-1.7106681802636627,0,26
132,161,52,-1.6615984266390182,0,26
133,159,53,-1.597971578813092,0,25
134,160,54,-1.5232090697179297,0,24
135,160,54,-1.5107022683436002,0,24
136,162,55,-1.450807578176616,0,23
137,159,55,-1.4748670681072031,0,24
138,156,55,-1.4993033699735019,0,25
139,158,55,-1.5159145473263993,0,25
